entry_id	volume	entrytype	majortype	form_lemma	sense_text
id_00086	1	Toponym	territory	ACAYUCA	Alcaldía mayor de Nueva España, y de la Provincia de Goazacoalco : es de dilatada jurisdicción, y por la mayor parte de temperamento cálido y húmedo; pero tan fértil que da anualmente quatro cosechas de maíz; y como no tiene salida en las demás jurisdicciones, de ahí proviene que los Indios sean poco aplicados al trabajo; pues solo con arrasar los montes, y horadar la tierra a punta de estaca hacen sus siembras, sin gastar arado ni otro equivalente. Padece la calamidad de que a tiempos se inunda de langostas, que destruyen las plantas y sementeras; y no habiéndose hallado remedio a este daño, ocurrieron sus naturales al amparo de la Virgen de la Concepción, que se venera en la Cabecera del Partido de los Chichimecas; con cuyo favor es fama que quando sacan en Procesión la Imagen se disminuye la epidemia. Riega a esta Provincia el caudaloso río de Goazacoalco . La Capital tiene el mismo nombre: está situada en la Costa de la mar del N : su vecindario se compone de 30 familias de Españoles, 296 de Indios, y 70 de Mestizos y Mulatos : está poco más de 100 leguas al SE de México . Longitud 278 25. Latitud 19 20.
id_00087	1	Toponym	settlement		Otro Pueblo hay del mismo nombre en la Alcaldía mayor de Pachuca del mismo Reyno de Nueva España , anexo del Curato de Tezayuca ; y tiene 100 familias de Indios.
id_00088	1	Toponym	settlement	ACACINGO	Pueblo y Cabecera de Partido de la Alcaldía mayor de Tepeaca , situado en un llano de temperamento templado, que riegan dos arroyos fertilizándolo; de cuyo beneficio logran casi todas las casas, introduciéndolos en ella. Tiene en medio de su gran Plaza una hermosa fuente, un Convento de Religiosos de San Francisco, obra antigua, y de los primeros que se fabricaron después de la conquista. La Iglesia Parroquial es de primorosa arquitectura: y su vecindario se compone de 150 familias de Españoles, 104 de Mestizos, 31 de Mulatos y 700 de Indios. Está 3 leguas al E, y un quarto al NE de su Capital.
id_00089	1	Toponym	natural_feature	ACAZUTLA	Puerto de la Mar del S , en la Costa de la Provincia y Alcaldía ma yor de Zuchitepec en el Reyno de Goatemala entre la punta de los Remedios y el Pueblo de Guapaca .
id_00090	1	Toponym	settlement	ACCHA	Pueblo de la Provincia y Corregimiento de Chilques y Masques en el Perú , situado a la falda de un cerro que tiene un formidable crestón amenazando ruina, y parece que está al caer sobre el Pueblo, el qual se va hundiendo cada día insensiblemente, sin haberse podido averiguar la causa.
id_00091	1	Toponym	settlement	ACCHA-AMANSAIA	Pueblo de la Provincia y Corregimiento de Chilques y Masques en el Perú .
id_00092	1	Toponym	settlement	ACCHA-URINZABA	Pueblo de la Provincia y Corregimiento de Chilques y Masques en el Perú .
id_00093	1	Toponym	natural_feature	ACEITES	Río de la Provincia y Gobierno de Caracas , en el Reyno de Tierra Firme , nace en las montañas de ella, y entra en el de Orituco .
id_00094	1	Toponym	natural_feature	ACHA	en la Provincia y Gobierno de la Guayana : corren N S a orilla del río Caroni .
id_00095	1	Toponym	settlement	ACHACACHE	Pueblo de la Provincia y Corregimiento de Omasuyos , Capital de ella en el Perú . Tiene además de la Parroquial una Capilla en que se venera una efigie muy devota de Christo con la advocación de la Misericordia.
id_00096	1	Toponym	human_group		Nación de Indios del Nuevo Reyno de Granada , que habita entre los llanos de Cazanare y Meta , en los bosques vecinos al río Ele . Son valientes con las fieras; pero con los racionales usan más del veneno y de la traición, manejan con destreza el dardo y el hasta, sin errar tiro; tienen particular cuidado con el cabello que cuidan mucho, untándole con aceyte, y hacen vanidad del que lo tiene mejor y más largo: andan desnudos; pero por la decencia gastan unos toneletes texidos de hilo de pita, y el resto del cuerpo se pintan de varios colores. Al nacer untaban a las criaturas la cara con un betún, que no les dexaba salir pelo ni aun en las cejas; y a las hembras les dibujaban los bigotes acia la barba; e introduciendo en las cisuras Zumo de Jagua les quedaban para siempre. Son de naturaleza dócil; pero muy dados a la embriaguez. Los Extinguidos Regulares de la Compañía reduxéron muchos a la fe católica, formando Pueblos el año de 1661.
id_00097	1	Toponym	natural_feature	ACHALA	en la Provincia y Gobierno del Tucumán , confinantes con las de Cuyo o Mendoza del Reyno de Chile : corren del NNO, al SSE en las Cabeceras del río quarto .
id_00098	1	Referral	Referral	ACAMQUI	Véase Chanquí.
id_00099	1	Toponym	settlement	ACHAS	Pueblo de la Provincia y Corregimiento de Guamanga en el Perú , situado en el confín que la divide de la de Huanta .
id_00100	1	Toponym	natural_feature	ACHEPE	Puerto pequeño de la mar del N en la Costa del E de la Isla Real o Cabo Bretón . Está junto al Cabo del N.
id_00101	1	Toponym	settlement	ACHIAUTLA	Pueblo y Cabecera de Partido de la Alcaldía mayor de Tepozcolula . Tiene un Convento de la Religión de Santo Domingo, y 260 familias de Indios aplicados al cultivo y beneficio de la tierra. Está 8 leguas al Poniente con inclinación al Sur de su Capital.
id_00102	1	Toponym	natural_feature	ACHIBAMBA	Río de la Provincia y Gobierno de Mainas en el Reyno de Quito : nace en sus montañas, y entra en el Marañon .
id_00103	1	Toponym	natural_feature	ACHINUTLAN	Monte muy alto de la Provincia y Gobierno de la Guayana o Nueva Andalucía. Está a la orilla del río Orinoco , y al E de Ciudad Real , mediando el río Tacuragua .
id_00104	1	Referral	Referral	ACHIRA	Véase Cata Mayu.
id_00105	1	Toponym	natural_feature	ACHITE	Río pequeño de la Provincia y Gobierno de Guayana : corre del S al N, y entra en el de Cuyuni .
id_00106	1	Toponym	settlement		Pueblo de la Provincia y Corregimiento de Pacages , en el Perú , anexo del Curato del de Viacha .
id_00107	1	Toponym	settlement	ACHOGOA	Pueblo de la Provincia y Gobierno de Cinaloa , fundado por los Misioneros Jesuítas, entre los ríos Fuerte , Mayo y Ribas .
id_00107a	1	Toponym	settlement	ACHOMA	Pueblo de la Provincia y Corregimiento de Collahuas , en el Perú . En su inmediación hay un volcán llamado Ambato y Sahuarcuca , que arroja humo y llamas; estas se ven claramente por las noches.
id_00108	1	Toponym	settlement	ACHONGA	Pueblo de la Provincia y Corregimiento de Angaraes , en el Perú , anexo del Curato de Lircay .
id_00109	1	Toponym	natural_feature	ACHOUPEKAHIGAN	Río de la Provincia del Canadá o Nueva Francia: corre al E, luego tuerce al Sur, y entra en el Lago de Sto. Tomás .
id_00110	1	Toponym	settlement	ACLA	Ciudad pequeña del Reyno de Tierra Firme , en la Provincia del Darién , fundada por Gabriel de Roxas el año de 1514, en la Costa de la mar del Sur , a la boca del Golfo de Urabá , enfrente de la Isla de Piños , con un buen Puerto, frecuentado entonces, y muy cómodo por su fondo; pero peligroso por las corrientes, Pedro Arias Dávila, construyó en ella el año de 1516 un fuerte para su defensa, más duró muy poco esta Población, porque los Españoles la abandonaron por mal sana el año de 1532.
id_00111	1	Toponym	settlement	ACOBAMBA	Pueblo de la Provincia y Corregimiento de Angaraes , en el Perú . Fue Capital de ella; pero hoy se considera tal la Villa de Guancavélica por residir allí el Gobernador y gente principal. Es de buen temperamento, y tan abundante en granos, que su cosecha de trigo asciende a 25.000 fanegas cada año. En una estancia inmediata a él hay unas piedras como Pirámides, y en otras labrados unos asientos al modo de Canapées que ha maltratado el tiempo, y están allí desde antes que entraran los Españoles.
id_00112	1	Toponym	settlement		Otro Pueblo del mismo nombre hay en la Provincia y Corregimiento de Jauja , anexo al Curato de Cochangara .
id_00113	1	Toponym	settlement		Otro en la Provincia y Corregimiento de Tarma .
id_00114	1	Toponym	settlement	ACOBAMBILLA	Pueblo de la Provincia y Corregimiento de Angaraes en el Perú , anexo del Curato de Conaica .
id_00115	1	Toponym	natural_feature	ACOCHALA	Monte muy alto de la Provincia y Corregimiento de Lipes , en el Arzobispado de Charcas , donde hay unas Minas de plata muy abundantes, que hoy se trabajan poco por falta de gente.
id_00116	1	Toponym	settlement	ACOCRO	Pueblo de la Provincia y Corregimiento de Huanta , en el Perú , anexo del Curato de Tambillo .
id_00117	1	Toponym	settlement	ACOLA	Pueblo de la Provincia y Corregimiento de Lucanas , en el Perú , anexo del Curato de su Capital.
id_00118	1	Toponym	settlement	ACOLMAN	Pueblo de la Cabecera y Alcaldía mayor de Tezcoco , en Nueva España , situado en un ameno valle de benigno temperamento; tiene agregados a su Feligresía algunos Barrios, con los quales numera 240 familias de Indios, y un Convento de Religiosos de San Agustín.
id_00119	1	Toponym	settlement	ACOMA	Pueblo del Nuevo México situado a orilla de un río que entra en el grande del N , entre los Pueblos de San Juan y de la Laguna .
id_00120	1	Toponym	territory	ACOMACK	Condado de la Provincia y Colonia de Virginia , que conserva el nombre de los Indios. Es el más dilatado que hay en ella, pues contiene 200925 acres de tierra; pero no tan poblado como los demás, y solo tiene una Parroquia con el mismo nombre. Nacen en él diferentes ríos, especialmente el de Clissonossea .
id_00121	1	Toponym	settlement	ACOMAIO	Pueblo de la Provincia y Corregimiento de Huanuco , en el Perú , anexo del Curato de Santa María del Valle , situado en los confines de los Indios Infieles Panataguas.
id_00122	1	Toponym	settlement		Otro Pueblo hay del mismo nombre en la Provincia y Corregimiento de Quispicanchi , en el Perú .
id_00123	1	Toponym	settlement	ACOMARCA	Pueblo de la Provincia y Corregimiento de Vilcas Huaman , en el Perú , anexo del Curato de Vilcas .
id_00124	1	Toponym	natural_feature	ACOMES	Salto que da el río Amariscoggin , en la Provincia del Continente , una de las quatro que componen la Colonia de la nueva Inglaterra .
id_00125	1	Toponym	settlement	ACOMULCO	Pueblo de la Cabecera y Alcaldía mayor de Zochicoatlán , en Nueva España : tiene 12 familias de Indios, y está 2 leguas al Poniente de su Capital.
id_00126	1	Toponym	territory	ACONCAGUA	Provincia y Corregimiento del Reyno de Chile : confina por el N con una parte de la de Quillota : por el Oriente con la Cordillera: por el Sur con el valle de Colina , de la jurisdicción de Santiago : por el Poniente con la de Quillota . Su territorio es llano y de regadío: divídela en dos partes un caudaloso río de la misma denominación, que tiene un Puente de cal y piedra de dos arcos. Produce muchísimo trigo y no poco orégano, que se lleva al Perú , y es el principal ramo de su comercio. Por esta Provincia pasa el camino real, por donde se atraviesa la cordillera para ir a Mendoza ; es muy áspero y peligroso por las muchas laderas y pendientes que caen al río; la senda muy angosta; y en varias partes ha sido preciso abrirla a pico. Aun así, si alguna vez se agolpan las mulas al pasarla, se precipitan al río, como ha sucedido en varias ocasiones. Las cargas pasan desde Noviembre hasta Abril y parte de Mayo. De pocos años a esta parte se han fabricado unas garitas de cal y Ladrillo a uno y otro lado de la cordillera, que llaman casuchas. En tiempo de Invierno ponen en ellas carbón, bizcocho y Tasajo, para que trayendo la llave de sus puertas, que se da en Mendoza , y al otro lado en la Guardia de Aconcagua, puedan recogerse los correos quando les cae alguna nevada al tiempo de pasar; y con esta precaución va uno todos los meses a Santiago , el qual quando hay correo marítimo lleva las cartas de Europa . En el Invierno caminan siempre a pie sobre la nieve, desde el Paramillo, que está tres leguas de la cima de la cordillera, y quatro hasta baxar desde allí al parage llamado los ojos de agua, por el valle de Putaendo : más acia el N hay otro camino que llaman de los Patos : por donde también se pasa principalmente quando se va a la Ciudad de San Juan , que por ser allí más alta la Cordillera, solo se puede pasar en los meses de Febrero y Marzo, los habitantes de esta Provincia se regulan 8000 almas. La Capital es San Felipe el Real .
id_00127	1	Toponym	natural_feature		Tiene el mismo nombre un caudaloso río que pasa por ella, nace en las montañas de su Cordillera, y baxa por el camino de ella que va a Buenos Ayres , distribuyéndose y regando desde su nacimiento los dilatados valles de Curimon , Aconcagua, Quillota y Concón , en que se cultivan grandes sementeras de trigo, lino y cáñamo; y con todo sale al mar tan crecido como si no le hubieran sangrado en tantas partes: su boca está en 33 grados de lat.
id_00128	1	Toponym	settlement		Tiene este mismo nombre un Pueblo de la misma Provincia, que fue antes Capital de ella, hasta que se fundó la Ciudad de S. Felipe . Es muy corto, y está situado en el valle de este nombre.
id_00129	1	Toponym	natural_feature		También toma esta denominación un Volcán que hay en esta Provincia.
id_00130	1	Toponym	settlement		Pueblo de la Provincia y Gobierno de Sonora en Nueva España .
id_00131	1	Toponym	settlement	ACONICHI	Pueblo de indios de la Carolina Septentrional , situado a la orilla del río Eno .
id_00132	1	Toponym	natural_feature		Tiene el mismo nombre una Isla que hay en medio del río Dan , en la propia Provincia.
id_00133	1	Toponym	natural_feature	ACONQUIJA	Cerro de la Provincia y Gobierno del Tucumán , en el distrito de la Ciudad de Catamarca , y muy cerca, en el qual, que es él más alto de toda ella, y está siempre cubierto de nieve, se trabajan algunos minerales de oro. Disputa su jurisdicción la Provincia de Atacama .
id_00134	1	Toponym	settlement	ACOPIA	Pueblo de la Provincia y Corregimiento de Quispicanchi en el Perú , anexo del Curato del de Sangarara .
id_00135	1	Toponym	settlement	ACORA	Pueblo de la Provincia y Gobierno de Chucuito , en el Perú , situado a orilla de la gran Laguna.
id_00136	1	Toponym	natural_feature	ACORI	Río pequeño de la Provincia y Capitanía del Pará , en el Brasil . Corre al N entre los de Pacajes y Yavarais , y entra en el de las Amazonas , en el brazo que forma la Isla de Marajo .
